BRAND," MODEL"," VARIANT_TYPE",MODEL_ID," YEAR FROM"," YEAR TO","ORG SKU",SKU,NAME,DESCRIPTION," TIP STYLE"," PIPE Ø (MM)"," PIPE Ø (INCHES)"," EC-APPROVED?"," RACE SYSTEM"," VALVESONIC"," FITTING TIME"," SHIPPING DATA",PRICE
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Non Sport Diff Models)",,2016,2022," SSXAU655"," SSXAU655-628"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad GT-90 Polished Trims"," Quad 90mm GT90 ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",33837
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU655"," SSXAU655-629"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad GT-90 Polished Trims"," Quad 90mm GT90 ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",33837
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Non Sport Diff Models)",,2016,2022," SSXAU656"," SSXAU656-630"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad Cerakote Black Oval Trims"," ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",38460
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU656"," SSXAU656-631"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad Cerakote Black Oval Trims"," ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",38460
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Non Sport Diff Models)",,2016,2022," SSXAU657"," SSXAU657-632"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad GT-90 Titanium Trims"," Quad 90mm GT90 ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",40062
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU657"," SSXAU657-633"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad GT-90 Titanium Trims"," Quad 90mm GT90 ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",40062
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Non Sport Diff Models)",,2016,2022," SSXAU658"," SSXAU658-634"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad GT-90 Cerakote Black Trims"," Quad 90mm GT90 ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",36116
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU658"," SSXAU658-635"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad GT-90 Cerakote Black Trims"," Quad 90mm GT90 ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",36116
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Non Sport Diff Models)",,2016,2022," SSXAU659"," SSXAU659-636"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad Polished Oval Trims"," ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",36057
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU659"," SSXAU659-637"," Cat-back"," Cat Back Non-Resonated (Louder) with Quad Polished Oval Trims"," ",63.5,2.5," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 27kg. Box 2: 130X 40 X30 at 16kg.",36057
Audi," A5"," Cabriolet 2.0 TFSI 2WD and quattro (manual only)","123991, 126159, 12160, 116042, 116043, 30981, 59635, 59635, 59634, 30980, 30979",2009,2022," SSXAU660"," SSXAU660-638"," Cat-back"," Cerakote Black Quad-outlet. Requires lower spoiler and detailing strip from the S5 3.0T Cabriolet. 2009-2012 models need part numbers 8T0 807 521B 1RR and 8T0 807 791 2ZZ. 2012 and later facelift models need part numbers 8T8 807 521 01C and 8T0 807 791 B 1RR. These parts are available from your local Audi dealer."," Twin 80mm GT ",70,2.76," Yes"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 25kg.",24603
Audi," A5"," Coupé S line 2.0 TFSI 2WD and quattro (manual only)",,2008,2022," SSXAU660"," SSXAU660-639"," Cat-back"," Cerakote Black Quad-outlet. Requires lower spoiler and detailing strip from the S5 3.0T Cabriolet. 2009-2012 models need part numbers 8T0 807 521B 1RR and 8T0 807 791 2ZZ. 2012 and later facelift models need part numbers 8T8 807 521 01C and 8T0 807 791 B 1RR. These parts are available from your local Audi dealer."," Twin 80mm GT ",70,2.76," Yes"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 25kg.",24603
Audi," A5"," Coupé S line 2.0 TFSI 2WD and quattro (Tiptronic only)",,2008,2022," SSXAU660"," SSXAU660-640"," Cat-back"," Cerakote Black Quad-outlet. Requires lower spoiler and detailing strip from the S5 3.0T Cabriolet. 2009-2012 models need part numbers 8T0 807 521B 1RR and 8T0 807 791 2ZZ. 2012 and later facelift models need part numbers 8T8 807 521 01C and 8T0 807 791 B 1RR. These parts are available from your local Audi dealer."," Twin 80mm GT ",70,2.76," Yes"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 25kg.",24603
Audi," A5"," Sportback 2.0 TFSI 2WD and quattro Manual","123112, 126165, 12311, 123117, 116052, 116051, 31570, 59637, 59638, 31569, 33410",2009,2022," SSXAU660"," SSXAU660-641"," Cat-back"," Cerakote Black Quad-outlet. Requires lower spoiler and detailing strip from the S5 3.0T Cabriolet. 2009-2012 models need part numbers 8T0 807 521B 1RR and 8T0 807 791 2ZZ. 2012 and later facelift models need part numbers 8T8 807 521 01C and 8T0 807 791 B 1RR. These parts are available from your local Audi dealer."," Twin 80mm GT ",70,2.76," Yes"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 25kg.",24603
Audi," A4"," 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant","59250, 28276, 26914, 59249, 26911, 26912, 59251, 28277, 59249, 26913",2008,2011," SSXAU661"," SSXAU661-642"," Cat-back"," Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer"," Twin 80mm GT ",70,2.76," Yes"," No"," No"," "," Ships in 1 box measuring 150X 45 X36  and weighing 32kg.",24603
Audi," A4"," 3.0 TDi B8 quattro Saloon and Avant","20119, 25509, 33417, 16077, 23303, 30003",2008,2011," SSXAU662"," SSXAU662-643"," Cat-back"," Cerakote Black Quad Outlet. Requires S-Line rear bumper in addition to S4 3.0T lower spoiler (part # 8K0 807 521 B 1RR) and detailing strip (part # 8T0 807 791 2ZZ) - approximately £100+VAT - from your local Audi dealer"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",18941
Audi," A5"," Sportback 3.0 TDI quattro Manual / Multitronic / S tronic","123116, 126623, 12154, 11991, 115113, 31574",2009,2022," SSXAU662"," SSXAU662-644"," Cat-back"," Cerakote Black Quad Outlet. Requires S-Line rear bumper in addition to S4 3.0T lower spoiler (part # 8K0 807 521 B 1RR) and detailing strip (part # 8T0 807 791 2ZZ) - approximately £100+VAT - from your local Audi dealer"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 130X 40 X30 and weighing 20kg.",18941
Audi," A5"," Cabriolet 3.0 TDi (DPF) quattro","12664, 123994, 11994, 115111, 30985 ",2009,2022," SSXAU663"," SSXAU663-645"," Cat-back"," Quad Outlet"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 21kg.",18941
Audi," A5"," Coupé 3.0 TDi (DPF) quattro",,2007,2022," SSXAU663"," SSXAU663-646"," Cat-back"," Cerakote Black Quad Outlet"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 21kg.",18941
Audi," A4"," 2.0 TDi B8 140PS / 177PS 2WD Saloon and Avant (S line models only)","20117, 16045, ",2009,2011," SSXAU664"," SSXAU664-647"," Cat-back"," Cerakote Black Quad Outlet. Requires S4 3.0T lower spoiler and detailing strip"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 97X 87 X28  and weighing 23kg.",18941
Audi," A4"," 2.0 TDi B8 177PS quattro Saloon and Avant","15997, 16048",2009,2011," SSXAU664"," SSXAU664-648"," Cat-back"," Cerakote Black Quad Outlet. Requires S4 3.0T lower spoiler and detailing strip"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 97X 87 X28  and weighing 23kg.",18941
Audi," A5"," Coupé 2.0 TDi",,2007,2022," SSXAU664"," SSXAU664-649"," Cat-back"," Cerakote Black Quad Outlet. Requires S4 3.0T lower spoiler and detailing strip"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 97X 87 X28  and weighing 23kg.",18941
Audi," A4"," 2.0 TFSI S line B8 (2WD and quattro Tiptronic-only) Saloon & Avant","59250, 28276, 26914, 59249, 26911, 26912, 59251, 28277, 59249, 26913",2008,2011," SSXAU665"," SSXAU665-650"," Cat-back"," Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 33kg.",24645
Audi," A5"," Coupé S line 2.0 TFSI 2WD and quattro S tronic",,2008,2022," SSXAU665"," SSXAU665-651"," Cat-back"," Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 33kg.",24645
Audi," A5"," Sportback 2.0 TFSI 2WD and quattro Multitronic / S tronic","123112, 126165, 12311, 123117, 116052, 116051, 31570, 59637, 59638, 31569, 33410",2009,2012," SSXAU665"," SSXAU665-652"," Cat-back"," Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 33kg.",24645
Audi," A4"," 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant","59250, 28276, 26914, 59249, 26911, 26912, 59251, 28277, 59249, 26913",2008,2011," SSXAU666"," SSXAU666-653"," Cat-back"," Non-Resonated Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 33kg.",21507
Audi," A4"," 2.0 TFSI S line B8 (2WD and quattro Tiptronic-only) Saloon & Avant","59250, 28276, 26914, 59249, 26911, 26912, 59251, 28277, 59249, 26913",2008,2011," SSXAU667"," SSXAU667-654"," Cat-back"," Non-Resonated Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip"," Twin 80mm GT ",70,2.76," No"," No"," No"," "," Ships in 1 box measuring 120X 74 X28  and weighing 33kg.",21549
Audi," A6"," 3.0 Bi-TDI C7 ",,2011,2018," SSXAU668"," SSXAU668-655"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," A7"," C7 3.0 Bi-TDI",,2011,2018," SSXAU668"," SSXAU668-656"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," S4"," 3.0 Bi-TDI B9 Saloon/Avant (Diesel)",,2019,2022," SSXAU668"," SSXAU668-657"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," S5"," 3.0 Bi-TDI B9 Coupe (Diesel)",,2019,2022," SSXAU668"," SSXAU668-658"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," S6"," 3.0 TDI C8 Saloon / Avant (Diesel)",,2019,2022," SSXAU668"," SSXAU668-659"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," S7 Sportback"," 3.0 TDI C8 (Diesel)",,2019,2022," SSXAU668"," SSXAU668-660"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," SQ5"," 3.0 V6 Bi-TDI (Diesel)",,2014,2016," SSXAU668"," SSXAU668-661"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," SQ7"," 4.0 V8 TDI",,2016,2020," SSXAU668"," SSXAU668-662"," Active Sound Control"," V2 with 8 Selectable Sound Files"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",11915
Audi," Q7"," 3.0TDI (218 & 272PS) 4M",,2016,2022," SSXAU669"," SSXAU669-663"," Active Suspension Control"," for vehicles with Adaptive Air Suspension Only"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",23062
Audi," SQ7"," 4.0 V8 TDI",,2016,2020," SSXAU669"," SSXAU669-664"," Active Suspension Control"," for vehicles with Adaptive Air Suspension Only"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",23062
Bentley," Bentayga"," V8 Diesel",,2016,2020," SSXAU669"," SSXAU669-665"," Active Suspension Control"," for vehicles with Adaptive Air Suspension Only"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",23062
Audi," SQ5"," 3.0 TFSI Supercharged",,2013,2016," SSXAU670"," SSXAU670-666"," Cat-back"," Quad Burnt Titanium Tips"," Quad 100mm GT100 ",60.3,2.37," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 23kg. Box 2: 150X 45 X36  at 25kg.",43022
Audi," SQ5"," 3.0 TFSI Supercharged",,2013,2016," SSXAU671"," SSXAU671-667"," Cat-back"," Quad Carbon Jet-100 Tips"," 102 Jet ",60.3,2.37," No"," No"," No"," "," Ships in 2 boxes. Box 1: 150X 45 X36  at 23kg. Box 2: 150X 45 X36  at 25kg.",37876
Audi," RS6"," C7 4.0 TFSI biturbo quattro inc Performance Edition",,2013,2018," SSXAU672"," SSXAU672-668"," Active Suspension Control"," for vehicles with Adaptive Air Suspension Only -Pre Facelift Models Only"," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",23062
Audi," RS7"," Sportback 4.0 V8 TFSI biturbo inc Performance Edition",,2013,2018," SSXAU672"," SSXAU672-669"," Active Suspension Control"," for vehicles with Adaptive Air Suspension Only - Pre Facelift Models Only "," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",23062
Audi," A6"," 55 TFSI (3.0 V6 Turbo) C8","132327, 138414, 132323",2019,2022," SSXAU673"," SSXAU673-670"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," A7"," 55 TFSI (3.0 V6 Turbo) C8",,2019,2022," SSXAU673"," SSXAU673-671"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Non Sport Diff Models)",,2016,2022," SSXAU673"," SSXAU673-672"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Sport Diff Models Only & Without Brace Bars)",,2016,2022," SSXAU673"," SSXAU673-673"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," S5"," 3.0 V6 Turbo Coupe Only B9 (Sport Diff Models Only & Without Brace Bars)",,2017,2022," SSXAU673"," SSXAU673-674"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," S5"," 3.0 V6 Turbo Coupe/Cabrio B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU673"," SSXAU673-675"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU673"," SSXAU673-676"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Sport Diff Models Only & without Brace Bars)",,2017,2022," SSXAU673"," SSXAU673-677"," Hi-Flow Sports Cat and Downpipe"," 200 Cell HJS High Flow Sport Cat fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," No"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.",26046
Audi," A6"," 55 TFSI (3.0 V6 Turbo) C8","132327, 138414, 132323",2019,2022," SSXAU674"," SSXAU674-678"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," A7"," 55 TFSI (3.0 V6 Turbo) C8",,2019,2022," SSXAU674"," SSXAU674-679"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Non Sport Diff Models)",,2016,2022," SSXAU674"," SSXAU674-680"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," S4"," 3.0 Turbo V6 B9 - Saloon/Sedan & Avant (Sport Diff Models Only & Without Brace Bars)",,2016,2022," SSXAU674"," SSXAU674-681"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," S5"," 3.0 V6 Turbo Coupe Only B9 (Sport Diff Models Only & Without Brace Bars)",,2017,2022," SSXAU674"," SSXAU674-682"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," S5"," 3.0 V6 Turbo Coupe/Cabrio B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU674"," SSXAU674-683"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Non Sport Diff Models Only)",,2017,2022," SSXAU674"," SSXAU674-684"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," S5"," 3.0 V6 Turbo Sportback B9 (Sport Diff Models Only & without Brace Bars)",,2017,2022," SSXAU674"," SSXAU674-685"," Cat Replacement Pipe"," Cat Bypass fits with OE and Milltek Sport Cat back Systems"," ",63.5,2.5," No"," Yes"," No"," "," Ships in 1 box measuring 100X 40 X 30 and weighing 9kg.",9131
Audi," RS6"," C7 4.0 TFSI biturbo quattro inc Performance Edition",,2013,2018," SSXAU675"," SSXAU675-686"," Active Valve Control"," Active Valve Control System"," "," N/A"," N/A"," No"," No"," No"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",7701
Audi," RS7"," Sportback 4.0 V8 TFSI biturbo inc Performance Edition",,2013,2018," SSXAU675"," SSXAU675-687"," Active Valve Control"," Active Valve Control System"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",7701
Audi," S6"," 4.0 TFSI C7 quattro",,2012,2018," SSXAU675"," SSXAU675-688"," Active Valve Control"," Active Valve Control System"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",7701
Audi," S7 Sportback"," 4.0 TFSI quattro S tronic",,2012,2018," SSXAU675"," SSXAU675-689"," Active Valve Control"," Active Valve Control System"," "," N/A"," N/A"," No"," No"," Yes"," "," Ships in 1 box measuring 36 X 26 X 22  and weighing 4kg.",7701
