"ORG SKU",SKU,Name,"Exhaust System Line",Homologation,Description,Category,Segment,Program,Brand,Model,"MY from","MY to",Price,Model_ID
WM-BM/CA/1/G,WM-BM/CA/1/G-698,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M240i (F22, F23)",2016,2020,8133,"120248,120252,"
WM-BM/CA/1/G,WM-BM/CA/1/G-699,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M240i (F22, F23)  - OPF/GPF",2018,2020,8133,"120248,120252,"
WM-BM/CA/1/M,WM-BM/CA/1/M-700,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"340i (F30, F31)",2016,2019,6654,"113409,117345,117293,113446,"
WM-BM/CA/1/M,WM-BM/CA/1/M-701,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"340i (F30, F31) - OPF/GPF",2018,2019,6654,"113409,117345,117293,113446,"
WM-BM/CA/1/M,WM-BM/CA/1/M-702,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"440i (F32, F33, F36)",2016,2020,6654,"118082,119033,118186,119039,"
WM-BM/CA/1/M,WM-BM/CA/1/M-703,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"440i (F32, F33, F36) - OPF/GPF",2018,2020,6654,"118082,119033,118186,119039,"
WM-BM/CA/1/M,WM-BM/CA/1/M-704,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M140i (F20, F21)",2016,2019,6654,"120244,120236,"
WM-BM/CA/1/M,WM-BM/CA/1/M-705,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M140i (F20, F21) - OPF/GPF",2018,2019,6654,"120244,120236,"
WM-BM/CA/1/M,WM-BM/CA/1/M-706,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M2 (F87)",2016,2017,6654,"117272,138130,130898"
WM-BM/CA/1/M,WM-BM/CA/1/M-707,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M240i (F22, F23)",2016,2020,6654,"120248,120252,"
WM-BM/CA/1/M,WM-BM/CA/1/M-708,"Carbon Fiber Mirror Cap Set - Matte","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M240i (F22, F23)  - OPF/GPF",2018,2020,6654,"120248,120252,"
WM-BM/CA/2/G,WM-BM/CA/2/G-709,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicle.","New Avgassystem","Sports Coupe",Car,BMW,"M2 Competition (F87N)",2018,2020,10055,130898
WM-BM/CA/2/G,WM-BM/CA/2/G-710,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicle.","New Avgassystem","Sports Coupe",Car,BMW,"M2 Competition (F87N) - OPF/GPF",2018,2020,10055,130898
WM-BM/CA/2/G,WM-BM/CA/2/G-711,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicle.","New Avgassystem","Sports Coupe",Car,BMW,"M2 CS (F87N)",2020,2021,10055,138130
WM-BM/CA/2/G,WM-BM/CA/2/G-712,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicle.","New Avgassystem","Sports Coupe",Car,BMW,"M2 CS (F87N) - OPF/GPF",2020,2021,10055,138130
WM-BM/CA/2/G,WM-BM/CA/2/G-713,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicle.","New Avgassystem","Sports Coupe",Car,BMW,"M3 (F80)",2014,2018,10055,100819
WM-BM/CA/2/G,WM-BM/CA/2/G-714,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicle.","New Avgassystem","Sports Coupe",Car,BMW,"M4 (F82, F83)",2014,2020,10055,"100821,105899,"
WM-BM/CA/2/G,WM-BM/CA/2/G-715,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicle.","New Avgassystem","Sports Coupe",Car,BMW,"M4 (F82, F83) - OPF/GPF",2018,2020,10055,"100821,105899,"
WM-BM/CA/2/M,WM-BM/CA/2/M-716,"Carbon Fiber Mirror Cap Set - Matte","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicles.","New Avgassystem","Sports Coupe",Car,BMW,"M2 Competition (F87N)",2018,2020,8725,130898
WM-BM/CA/2/M,WM-BM/CA/2/M-717,"Carbon Fiber Mirror Cap Set - Matte","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicles.","New Avgassystem","Sports Coupe",Car,BMW,"M2 Competition (F87N) - OPF/GPF",2018,2020,8725,130898
WM-BM/CA/2/M,WM-BM/CA/2/M-718,"Carbon Fiber Mirror Cap Set - Matte","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicles.","New Avgassystem","Sports Coupe",Car,BMW,"M2 CS (F87N)",2020,2021,8725,138130
WM-BM/CA/2/M,WM-BM/CA/2/M-719,"Carbon Fiber Mirror Cap Set - Matte","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicles.","New Avgassystem","Sports Coupe",Car,BMW,"M2 CS (F87N) - OPF/GPF",2020,2021,8725,138130
WM-BM/CA/2/M,WM-BM/CA/2/M-720,"Carbon Fiber Mirror Cap Set - Matte","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicles.","New Avgassystem","Sports Coupe",Car,BMW,"M3 (F80)",2014,2018,8725,100819
WM-BM/CA/2/M,WM-BM/CA/2/M-721,"Carbon Fiber Mirror Cap Set - Matte","XX - Other",,"The eye-catching hand-made carbon fibre mirror caps add a visual improvement to the stylish lines of the car. Beautifully designed and finished in either a high-gloss or matte finish, these mirror caps will enhance the car’s appearance and add a perfect match for the Akrapovič carbon fibre diffuser.Mirror cap set does not fit on right-hand drive vehicles.","New Avgassystem","Sports Coupe",Car,BMW,"M4 (F82, F83)",2014,2020,8725,"100821,105899,"
